last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,wind_direction,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph
1693001762,27.6,81.7,2.2,3.6,331,NNW,1006,29.72,0,0,64,78,29.4,84.9,10,6,1,2.5,4
1693001763,25.7,78.3,3.4,5.4,216,SW,1006,29.7,0,0,70,46,27.4,81.3,10,6,1,6.9,11.2
1693001764,26.1,79,4.9,7.9,300,WNW,1007,29.73,0,0,70,48,27.9,82.2,10,6,1,8.9,14.4
1693001765,24.8,76.6,4.3,6.8,283,WNW,1007,29.72,0,0,75,16,26.6,79.9,10,6,1,8.9,14.4
1693001766,28,82.4,2.2,3.6,10,N,1005,29.68,0,0,89,0,31.7,89.1,3,1,1,11.2,18
1693001767,26.4,79.5,4.7,7.6,249,WSW,1006,29.7,0,0,70,12,28.3,82.9,10,6,7,9.6,15.5
1693001768,28.4,83.1,4.9,7.9,292,WNW,1005,29.68,0,0,64,27,30.8,87.4,10,6,7,8.9,14.4
1693001769,24.3,75.7,2.9,4.7,297,WNW,1007,29.75,0,0,71,41,25.9,78.6,10,6,1,6,9.7
1693001770,28.9,84,3.8,6.1,236,WSW,1004,29.65,0,0,66,13,31.9,89.4,10,6,7,7.6,12.2
1693001771,29.1,84.4,2.2,3.6,237,WSW,1004,29.66,0,0,65,16,32.1,89.8,10,6,7,2.5,4
1693001772,29.3,84.7,3.6,5.8,296,WNW,1005,29.67,0,0,63,29,32.2,90,10,6,7,6.5,10.4
1693001773,29.3,84.7,3.1,5,312,NW,1004,29.66,0,0,64,16,32.3,90.1,10,6,7,6,9.7
1693001774,27.7,81.9,3.6,5.8,282,WNW,1005,29.69,0,0,66,26,30,86,10,6,7,6.7,10.8
1693001775,29.4,84.9,3.1,5,288,WNW,1005,29.67,0,0,63,45,32.4,90.3,10,6,7,5.4,8.6
1693001776,25,77,2.7,4.3,296,WNW,1007,29.74,0,0,69,44,26.6,79.9,10,6,1,5.4,8.6
1693001777,26.1,79,4.9,7.9,300,WNW,1007,29.73,0,0,70,48,27.9,82.2,10,6,1,8.9,14.4
1693001778,26,78.8,5.1,8.3,243,WSW,1006,29.71,0,0,70,43,27.9,82.2,10,6,1,10.7,17.3
1693001779,26.1,79,4.7,7.6,298,WNW,1007,29.73,0,0,70,45,27.9,82.2,10,6,1,8.5,13.7
1693001780,31,87.8,2.5,4,260,W,1004,29.65,0,0,94,25,36.1,97,3,1,1,10.7,17.3
1693001781,29.5,85.1,5.4,8.6,270,W,1004,29.64,0,0,65,24,33,91.4,10,6,7,10.1,16.2
1693001782,29.2,84.6,4.7,7.6,259,W,1004,29.63,0,0,69,16,32.9,91.2,10,6,7,9.2,14.8
1693001783,28.7,83.7,4.5,7.2,264,W,1004,29.64,0,0,71,13,32.5,90.5,10,6,7,8.7,14
1693001784,28,82.4,2.2,3.6,10,N,1005,29.68,0,0,89,0,30.6,87.2,3,1,1,11.6,18.7
1693001785,29.1,84.4,2.2,3.6,237,WSW,1004,29.66,0,0,65,16,32.1,89.8,10,6,7,2.5,4
1693001786,23.4,74.1,4.3,6.8,358,N,1009,29.8,0,0,73,12,25.2,77.4,10,6,1,8.3,13.3
1693001787,28.8,83.8,6,9.7,234,SW,1004,29.65,0,0,66,11,31.9,89.4,10,6,7,11.9,19.1
1693001788,28.8,83.8,4,6.5,334,NNW,1004,29.63,0,0,70,11,32.5,90.5,10,6,7,7.6,12.2
1693001789,29.5,85.1,3.6,5.8,290,WNW,1004,29.64,0,0,66,17,33.3,91.9,10,6,7,6.7,10.8
1693001790,28.4,83.1,4.9,7.9,292,WNW,1005,29.68,0,0,64,27,30.8,87.4,10,6,7,8.9,14.4
1693001791,10.6,51.1,3.1,5,303,WNW,1013,29.91,0,0,69,5,10.5,50.9,10,6,1,6.5,10.4
1693001792,29.1,84.4,4.9,7.9,257,WSW,1004,29.64,0,0,66,13,32.5,90.5,10,6,7,9.8,15.8
1693001793,28.5,83.3,2.5,4,286,WNW,1004,29.65,0,0,69,25,31.6,88.9,10,6,1,4.9,7.9
1693001794,28.8,83.8,4.3,6.8,299,WNW,1004,29.65,0,0,67,18,31.9,89.4,10,6,1,8.3,13.3
1693001795,28.7,83.7,2.9,4.7,309,NW,1004,29.64,0,0,70,14,32.3,90.1,10,6,7,5.6,9
1693001796,28.2,82.8,6.3,10.1,247,WSW,1004,29.66,0,0,67,22,31,87.8,10,6,1,12.5,20.2
1693001797,28.8,83.8,3.6,5.8,304,NW,1004,29.64,0,0,68,12,32.1,89.8,10,6,7,7.2,11.5
1693001798,29.1,84.4,4.9,7.9,257,WSW,1004,29.64,0,0,66,13,32.5,90.5,10,6,7,9.8,15.8
1693001799,31,87.8,2.5,4,260,W,1004,29.65,0,0,94,25,35.9,96.6,3,1,1,10.7,17.3
1693001800,26,78.8,3.1,5,284,WNW,1006,29.71,0,0,69,44,27.7,81.9,10,6,1,6.5,10.4
1693001801,28.9,84,4,6.5,304,NW,1004,29.64,0,0,68,11,32.3,90.1,10,6,7,8.1,13
1693001802,28.8,83.8,5.1,8.3,277,W,1004,29.64,0,0,68,14,32.1,89.8,10,6,7,10.3,16.6
1693001803,27.7,81.9,5.4,8.6,249,WSW,1005,29.67,0,0,66,17,29.8,85.6,10,6,1,11.2,18
1693001804,28.6,83.5,5.8,9.4,255,WSW,1004,29.65,0,0,68,16,31.7,89.1,10,6,7,11.6,18.7
1693001805,28.6,83.5,5.8,9.4,255,WSW,1004,29.65,0,0,68,16,31.8,89.2,10,6,7,11.6,18.7
1693001806,28.7,83.7,2.9,4.7,309,NW,1004,29.64,0,0,70,14,32.3,90.1,10,6,7,5.6,9
1693001807,28.6,83.5,6.3,10.1,252,WSW,1004,29.65,0,0,68,15,31.8,89.2,10,6,7,12.8,20.5
1693001808,27.9,82.2,5.1,8.3,273,W,1005,29.66,0,0,66,18,30.3,86.5,10,6,7,10.5,16.9
1693001809,28.6,83.5,6.3,10.1,252,WSW,1004,29.65,0,0,68,16,31.9,89.4,10,6,7,12.8,20.5
1693001810,29.2,84.6,5.1,8.3,243,WSW,1004,29.64,0,0,68,17,32.9,91.2,10,6,7,10.1,16.2
1693001811,29,84.2,4.3,6.8,270,W,1006,29.71,0,0,79,0,30.1,86.2,3.2,1,1,9.8,15.8
1693001812,24.9,76.8,2.2,3.6,232,SW,1004,29.66,0,0,84,9,27.2,81,10,6,1,4.3,6.8
1693001813,29,84.2,4.3,6.8,270,W,1006,29.71,0,0,79,0,31.7,89.1,3.2,1,1,9.8,15.8
1693001814,29,84.2,4.3,6.8,270,W,1006,29.71,0,0,79,0,30,86,3.2,1,1,10.3,16.6
1693001815,30,86,8.1,13,252,WSW,1004,29.65,0,0,47,15,31.1,88,10,6,1,15,24.1
1693001816,27.1,80.8,2.2,3.6,181,S,1004,29.65,0,0,68,16,29.2,84.6,10,6,1,3.4,5.4
1693001817,29,84.2,4.3,6.8,270,W,1006,29.71,0,0,79,0,31.6,88.9,3.2,1,1,8.5,13.7
1693001818,26.1,79,4.5,7.2,244,WSW,1004,29.66,0,0,72,19,28.1,82.6,10,6,1,9.4,15.1
1693001819,28.3,82.9,4.3,6.8,176,S,1004,29.65,0,0,61,12,30.2,86.4,10,6,1,8.9,14.4
1693001820,27.1,80.8,3.4,5.4,229,SW,1004,29.66,0,0,69,14,29.3,84.7,10,6,1,6.9,11.2
1693001821,29,84.2,5.8,9.4,248,WSW,1005,29.67,0,0,49,6,29.9,85.8,10,6,1,11.2,18
1693001822,28.7,83.7,3.8,6.1,248,WSW,1004,29.65,0,0,52,12,29.8,85.6,10,6,1,8.1,13
1693001823,29,84.2,4.3,6.8,270,W,1006,29.71,0,0,79,0,31.1,88,3.2,1,1,9.8,15.8
1693001824,30,86,7.2,11.5,244,WSW,1004,29.65,0,0,40,11,30.2,86.4,10,6,1,14.8,23.8
1693001825,31.1,88,11,17.6,263,W,1004,29.65,0,0,43,15,32,89.6,10,6,1,19.2,31
1693001826,29,84.2,5.8,9.4,248,WSW,1005,29.67,0,0,49,6,29.9,85.8,10,6,1,11,17.6
1693001827,28.9,84,4.9,7.9,233,SW,1004,29.65,0,0,54,8,30.3,86.5,10,6,1,10.1,16.2
1693001828,25.7,78.3,2.2,3.6,278,W,1004,29.65,0,0,77,15,27.9,82.2,10,6,1,4.7,7.6
1693001829,24.9,76.8,2.9,4.7,33,NNE,1005,29.66,0,0,68,10,26.5,79.7,10,6,1,6,9.7
1693001830,26.7,80.1,8.3,13.3,329,NNW,1008,29.78,0.4,0.02,83,81,30.1,86.2,9,5,1,12.5,20.2
1693001831,27.6,81.7,24.8,40,243,WSW,1010,29.81,3.9,0.15,82,83,31.8,89.2,7,4,6,43.2,69.5
1693001832,26.1,79,2.2,3.6,309,NW,1007,29.73,0,0,70,90,27.9,82.2,10,6,1,2.9,4.7
1693001833,25.8,78.4,3.1,5,229,SW,1007,29.74,0.5,0.02,80,75,28.2,82.8,9,5,1,5.4,8.6
1693001834,5.9,42.6,3.1,5,48,NE,1015,29.97,0.1,0,87,77,5,41,10,6,2,6.5,10.4
1693001835,27.8,82,2.2,3.6,179,S,1004,29.66,0,0,75,18,31.2,88.2,10,6,7,1.6,2.5
1693001836,27,80.6,3.8,6.1,170,S,1005,29.68,0,0,100,75,30.5,86.8,3,1,7,4.5,7.2
1693001837,27.9,82.2,5.6,9,219,SW,1004,29.65,0,0,78,18,31.8,89.2,10,6,7,11.2,18
1693001838,24.8,76.6,2.5,4,122,ESE,1006,29.71,8.5,0.33,98,100,28.1,82.6,3,1,1,5.1,8.3
1693001839,24.4,75.9,2.2,3.6,105,ESE,1006,29.7,4,0.16,97,56,27.4,81.3,7,4,5,2.5,4
1693001840,24.7,76.5,2.2,3.6,141,SE,1006,29.72,0,0,99,100,28.1,82.6,0,0,5,2.5,4
1693001841,25.2,77.4,2.2,3.6,79,E,1006,29.7,1.6,0.06,93,84,28.4,83.1,9,5,6,3.4,5.4
1693001842,26.8,80.2,2.7,4.3,280,W,1004,29.65,0,0,77,4,29.5,85.1,10,6,1,5.4,8.6
1693001843,27.8,82,2.2,3.6,179,S,1004,29.66,0,0,75,18,31.2,88.2,10,6,7,1.6,2.5
1693001844,21.7,71.1,2.9,4.7,27,NNE,1007,29.75,0,0,83,57,21.7,71.1,10,6,1,5.4,8.6
1693001845,20.8,69.4,2.2,3.6,45,NE,1009,29.8,0.2,0.01,98,64,20.8,69.4,10,6,1,3.4,5.4
1693001846,25.6,78.1,3.1,5,86,E,1005,29.68,0,0,89,35,28.6,83.5,10,6,7,5.8,9.4
1693001847,25.2,77.4,2.2,3.6,79,E,1006,29.7,1.6,0.06,93,84,28.4,83.1,9,5,6,3.4,5.4
1693001848,27.8,82,2.2,3.6,179,S,1004,29.66,0,0,75,18,31.2,88.2,10,6,7,1.6,2.5
1693001849,26.6,79.9,3.8,6.1,72,ENE,1005,29.67,0,0,85,28,30,86,10,6,7,6.5,10.4
1693001850,25.6,78.1,2.2,3.6,143,SE,1006,29.7,2,0.08,93,80,29,84.2,9,5,6,2.9,4.7
1693001851,27.8,82,2.2,3.6,179,S,1004,29.66,0,0,75,18,31.2,88.2,10,6,7,1.6,2.5
1693001852,25.2,77.4,2.2,3.6,190,S,1006,29.7,0,0,93,19,28.4,83.1,10,6,7,3.8,6.1
1693001853,27,80.6,3.6,5.8,232,SW,1006,29.71,0.6,0.02,80,73,30.4,86.7,9,5,1,6,9.7
1693001854,26.7,80.1,6.3,10.1,216,SW,1007,29.75,0.4,0.02,84,70,30.1,86.2,9,5,1,9.8,15.8
1693001855,26.1,79,9.6,15.5,232,SW,1007,29.73,0,0,85,31,29.2,84.6,10,6,1,15.4,24.8
1693001856,25,77,3.4,5.4,15,NNE,1009,29.78,0,0,90,25,27.8,82,10,6,1,5.4,8.6
1693001857,22.9,73.2,2.2,3.6,81,E,1007,29.75,0,0,99,100,25.5,77.9,0,0,5,3.4,5.4
1693001858,21.7,71.1,2.2,3.6,71,ENE,1008,29.75,6.1,0.24,100,100,21.8,71.2,7,4,5,1.8,2.9
1693001859,21.7,71.1,2.2,3.6,71,ENE,1008,29.75,6.1,0.24,100,100,21.8,71.2,7,4,5,1.8,2.9
1693001860,22.9,73.2,2.2,3.6,81,E,1007,29.75,0,0,99,100,25.5,77.9,0,0,5,3.4,5.4
1693001861,20.4,68.7,2.2,3.6,146,SSE,1008,29.75,3.5,0.14,100,100,20.4,68.7,7,4,5,3.8,6.1
1693001862,20.4,68.7,2.2,3.6,146,SSE,1008,29.75,3.5,0.14,100,100,20.4,68.7,7,4,5,3.8,6.1
1693001863,26.3,79.3,6.7,10.8,334,NNW,1008,29.78,0.2,0.01,86,78,29.5,85.1,9,5,1,10.7,17.3
1693001864,19.9,67.8,2.2,3.6,80,E,1008,29.77,4.1,0.16,99,100,19.9,67.8,7,4,4,2.5,4
1693001865,16.5,61.7,2.2,3.6,24,NNE,1010,29.84,4.6,0.18,100,100,16.5,61.7,7,4,4,3.1,5
1693001866,29,84.2,3.8,6.1,200,SSW,1005,29.68,0,0,89,50,33.4,92,2.6,1,7,10.3,16.6
1693001867,20.5,68.9,2.2,3.6,255,WSW,1008,29.78,3.1,0.12,99,100,20.5,68.9,7,4,5,2,3.2
1693001868,20.3,68.5,2.2,3.6,354,N,1008,29.78,1.3,0.05,98,81,20.3,68.5,10,6,5,2.7,4.3
1693001869,20.3,68.5,2.2,3.6,354,N,1008,29.78,1.3,0.05,98,81,20.3,68.5,10,6,5,2.7,4.3
1693001870,20.3,68.5,2.2,3.6,354,N,1008,29.78,1.3,0.05,98,81,20.3,68.5,10,6,5,2.7,4.3
1693001871,24,75.2,2.2,3.6,173,S,1007,29.73,4,0.16,97,86,26.7,80.1,7,4,5,3.6,5.8
1693001872,21.4,70.5,2.7,4.3,132,SE,1008,29.77,1,0.04,98,72,21.4,70.5,10,6,5,5.4,8.6
1693001873,21.4,70.5,2.7,4.3,132,SE,1008,29.77,1,0.04,98,72,21.4,70.5,10,6,5,5.4,8.6
1693001874,17.9,64.2,2.2,3.6,35,NE,1010,29.82,1.2,0.05,100,94,17.9,64.2,10,6,4,1.1,1.8
1693001875,24.1,75.4,2.2,3.6,190,S,1006,29.71,0.8,0.03,96,74,26.8,80.2,10,6,5,1.6,2.5
1693001876,27.9,82.2,2.9,4.7,130,SE,1008,29.76,0.1,0,98,100,35.4,95.7,0,0,6,3.4,5.4
1693001877,18.5,65.3,2.2,3.6,12,NNE,1010,29.83,0.2,0.01,99,84,18.5,65.3,10,6,4,2.2,3.6
1693001878,24.1,75.4,2.2,3.6,190,S,1006,29.71,0.8,0.03,96,74,26.8,80.2,10,6,5,1.6,2.5
1693001879,25.3,77.5,3.1,5,159,SSE,1005,29.67,0.5,0.02,96,76,28.9,84,9,5,1,5.6,9
1693001880,25.3,77.5,3.1,5,159,SSE,1005,29.67,0.5,0.02,96,76,28.9,84,9,5,1,5.6,9
1693001881,24.2,75.6,2.2,3.6,141,SE,1006,29.72,12,0.47,99,100,27.2,81,3,1,5,2.5,4
1693001882,20,68,6.9,11.2,250,WSW,1014,29.94,6.4,0.25,94,75,20,68,6,3,1,8.3,13.3
1693001883,22.6,72.7,2.2,3.6,342,NNW,1008,29.76,0.1,0,83,89,24.8,76.6,10,6,1,3.8,6.1
1693001884,27.7,81.9,3.1,5,12,NNE,1006,29.72,0,0,68,33,30,86,10,6,1,5.6,9
1693001885,24.3,75.7,2.7,4.3,215,SW,1007,29.74,0,0,79,48,26.2,79.2,10,6,1,5.4,8.6
1693001886,24.8,76.6,2.2,3.6,69,ENE,1007,29.73,0.2,0.01,86,81,27.2,81,9,5,1,2,3.2
1693001887,25.2,77.4,3.4,5.4,237,WSW,1007,29.74,0,0,76,23,27.1,80.8,10,6,1,6.5,10.4
1693001888,25.9,78.6,2.7,4.3,249,WSW,1007,29.74,0,0,71,96,27.7,81.9,10,6,1,4.7,7.6
1693001889,27.1,80.8,2.2,3.6,295,WNW,1004,29.65,0,0,74,5,29.8,85.6,10,6,1,1.3,2.2
1693001890,23.3,73.9,2.7,4.3,277,W,1008,29.76,0,0,77,56,25.2,77.4,10,6,1,5.4,8.6
1693001891,27.3,81.1,5.1,8.3,234,SW,1006,29.71,0,0,63,18,29,84.2,10,6,1,9.8,15.8
1693001892,27,80.6,2.2,3.6,247,WSW,1007,29.72,0,0,69,25,29.2,84.6,10,6,1,2.5,4
1693001893,24.8,76.6,3.1,5,35,NE,1005,29.67,0,0,67,10,26.3,79.3,10,6,1,6.5,10.4
1693001894,27.9,82.2,2.2,3.6,282,WNW,1008,29.76,0.1,0,58,77,29.3,84.7,10,6,1,2.5,4
1693001895,27.1,80.8,2.2,3.6,271,W,1007,29.72,0,0,69,45,29.2,84.6,10,6,1,2.5,4
1693001896,27.9,82.2,2.2,3.6,207,SSW,1006,29.71,0,0,66,63,30.3,86.5,10,6,1,1.6,2.5
1693001897,25.2,77.4,3.4,5.4,237,WSW,1007,29.74,0,0,76,23,27.1,80.8,10,6,1,6.5,10.4
1693001898,25.2,77.4,3.4,5.4,237,WSW,1007,29.74,0,0,76,23,27.1,80.8,10,6,1,6.5,10.4
1693001899,26.8,80.2,2.5,4,359,N,1007,29.72,0,0,71,43,29.1,84.4,10,6,1,4.5,7.2
1693001900,26.7,80.1,2.2,3.6,308,NW,1006,29.71,0,0,69,47,28.6,83.5,10,6,1,3.1,5
1693001901,25,77,2.7,4.3,296,WNW,1007,29.74,0,0,69,44,26.6,79.9,10,6,1,5.4,8.6
1693001902,27.1,80.8,2.2,3.6,271,W,1007,29.72,0,0,69,45,29.2,84.6,10,6,1,2.5,4
1693001903,27.9,82.2,2.2,3.6,207,SSW,1006,29.71,0,0,66,63,30.3,86.5,10,6,1,1.6,2.5
1693001904,21.6,70.9,3.4,5.4,52,NE,1006,29.72,0,0,83,22,21.6,70.9,10,6,1,6.9,11.2
1693001905,20.2,68.4,2.2,3.6,60,ENE,1008,29.76,0,0,88,13,20.2,68.4,10,6,1,4.7,7.6
1693001906,22.3,72.1,2.9,4.7,9,N,1007,29.73,0,0,88,43,24.6,76.3,10,6,1,6,9.7
1693001907,1.2,34.2,2.2,3.6,78,ENE,1017,30.03,0,0,73,5,1.2,34.2,10,6,1,3.4,5.4
1693001908,23.6,74.5,2.2,3.6,166,SSE,1005,29.68,0,0,86,5,25.7,78.3,10,6,1,1.8,2.9
1693001909,23.5,74.3,2.2,3.6,96,E,1005,29.68,0,0,86,10,25.6,78.1,10,6,1,4.7,7.6
1693001910,17.8,64,2.5,4,60,ENE,1008,29.78,0,0,94,30,17.8,64,10,6,1,5.1,8.3
1693001911,18.5,65.3,3.4,5.4,45,NE,1008,29.76,0,0,88,40,18.6,65.5,10,6,1,6.9,11.2
1693001912,9.8,49.6,3.8,6.1,26,NNE,1014,29.94,0,0,80,14,9.2,48.6,10,6,1,8.1,13
1693001913,22.3,72.1,2.9,4.7,9,N,1007,29.73,0,0,88,43,24.6,76.3,10,6,1,6,9.7
1693001914,9.1,48.4,2.9,4.7,55,NE,1015,29.96,0,0,80,15,8.8,47.8,10,6,1,6,9.7
1693001915,25.2,77.4,3.4,5.4,304,NW,1007,29.75,0,0,74,85,27,80.6,10,6,1,6.3,10.1
1693001916,25.1,77.2,3.1,5,9,N,1009,29.78,0,0,90,25,28,82.4,10,6,1,4.9,7.9
1693001917,23.2,73.8,2.2,3.6,338,NNW,1009,29.8,0,0,96,36,25.6,78.1,2,1,1,2.9,4.7
1693001918,26.2,79.2,6,9.7,351,N,1009,29.79,0.4,0.02,85,79,29.4,84.9,9,5,1,8.9,14.4
1693001919,25,77,2.2,3.6,10,N,1008,29.77,1.3,0.05,94,25,27.7,81.9,4,2,1,5.4,8.6
1693001920,25.5,77.9,6.7,10.8,348,NNW,1009,29.79,0.7,0.03,89,81,28.6,83.5,9,5,1,10.5,16.9
1693001921,25,77,3.8,6.1,80,E,1008,29.77,0.6,0.02,100,50,27.6,81.6,2.5,1,1,3.1,5
1693001922,22.7,72.9,4.7,7.6,246,WSW,1010,29.83,0,0,91,27,25,77,10,6,1,6.3,10.1
1693001923,24,75.2,4.3,6.8,60,ENE,1008,29.77,0.2,0.01,94,50,26.4,79.6,5,3,1,6,9.7
1693001924,24.1,75.4,2.2,3.6,351,N,1009,29.79,0,0,96,27,26.8,80.2,2,1,1,4,6.5
1693001925,25,77,2.2,3.6,10,N,1008,29.77,0,0,94,25,28.3,83,4,2,1,2.9,4.7
1693001926,25,77,2.2,3.6,266,W,1010,29.83,0.1,0,89,75,28.3,82.9,5,3,1,6.9,11.2
1693001927,27,80.6,4.3,6.8,350,N,1007,29.74,0,0,89,50,31.8,89.2,3,1,1,8.5,13.7
1693001928,24,75.2,4.3,6.8,60,ENE,1008,29.77,0,0,94,50,26.8,80.2,5,3,1,2,3.2
1693001929,28,82.4,14.5,23.4,307,NW,1009,29.78,0.9,0.04,78,86,31.9,89.4,9,5,1,19.7,31.7
1693001930,27,80.6,3.8,6.1,280,W,1006,29.71,0,0,89,75,30.4,86.6,3,1,1,15.9,25.6
1693001931,28.4,83.1,6.7,10.8,194,SSW,1004,29.66,0,0,77,18,32.8,91,10,6,7,12.3,19.8
1693001932,29.2,84.6,5.6,9,202,SSW,1004,29.65,0,0,75,15,34.2,93.6,10,6,7,10.1,16.2
1693001933,29,84.2,3.8,6.1,200,SSW,1005,29.68,0,0,89,50,34.2,93.5,2.6,1,7,10.1,16.2
1693001934,30.3,86.5,3.1,5,233,SW,1004,29.64,0,0,64,16,34.4,93.9,10,6,8,5.8,9.4
1693001935,23.3,73.9,3.4,5.4,323,NW,1009,29.79,0.2,0.01,88,78,25.5,77.9,10,6,5,3.8,6.1
1693001936,27.6,81.7,2.2,3.6,26,NNE,1004,29.65,0,0,74,25,30.7,87.3,10,6,7,4,6.5
1693001937,28.6,83.5,5.4,8.6,207,SSW,1005,29.67,0,0,77,30,33.2,91.8,10,6,7,9.4,15.1
1693001938,29,84.2,3.8,6.1,200,SSW,1005,29.68,0,0,89,50,33.7,92.7,2.6,1,7,9.6,15.5
1693001939,28.4,83.1,5.4,8.6,203,SSW,1004,29.66,0,0,77,54,32.8,91,10,6,7,9.8,15.8
1693001940,28.9,84,4.5,7.2,259,W,1005,29.66,0,0,65,25,31.9,89.4,10,6,7,8.9,14.4
1693001941,28.9,84,3.4,5.4,273,W,1005,29.68,0,0,64,46,31.7,89.1,10,6,7,6,9.7
1693001942,27.4,81.3,3.1,5,92,E,1004,29.65,0,0,80,39,31.1,88,10,6,7,6,9.7
1693001943,29,84.2,3.8,6.1,200,SSW,1005,29.68,0,0,89,50,34,93.2,2.6,1,7,9.2,14.8
1693001944,25.3,77.5,3.6,5.8,63,ENE,1005,29.67,0,0,75,8,27.2,81,10,6,1,7.2,11.5
1693001945,24.5,76.1,3.8,6.1,64,ENE,1005,29.66,0,0,75,8,26.3,79.3,10,6,1,8.1,13
1693001946,26,78.8,2.9,4.7,248,WSW,1004,29.65,0,0,74,16,28,82.4,10,6,1,6,9.7
1693001947,28,82.4,4.3,6.8,200,SSW,1005,29.68,0,0,94,0,30.9,87.6,4,2,1,9.8,15.8
1693001948,28,82.4,4.3,6.8,200,SSW,1005,29.68,0,0,94,0,31.2,88.2,4,2,1,6.9,11.2
1693001949,25.7,78.3,3.6,5.8,184,S,1004,29.65,0,0,73,21,27.6,81.7,10,6,1,7.6,12.2
1693001950,26.5,79.7,2.7,4.3,160,SSE,1004,29.65,0,0,70,16,28.5,83.3,10,6,1,5.6,9
1693001951,27.4,81.3,3.8,6.1,156,SSE,1004,29.65,0,0,64,15,29.2,84.6,10,6,1,8.1,13
1693001952,28,82.4,4.3,6.8,200,SSW,1005,29.68,0,0,94,0,30.9,87.7,4,2,1,9.4,15.1
1693001953,26.3,79.3,5.6,9,155,SSE,1004,29.64,0,0,69,23,28.2,82.8,10,6,1,11.6,18.7
1693001954,25.6,78.1,2.2,3.6,129,SE,1004,29.65,0,0,76,22,27.6,81.7,10,6,1,3.8,6.1
1693001955,26.1,79,3.1,5,131,SE,1004,29.65,0,0,74,15,28.2,82.8,10,6,1,6.5,10.4
1693001956,27.1,80.8,4,6.5,169,S,1004,29.64,0,0,53,21,28,82.4,10,6,1,8.5,13.7
1693001957,26,78.8,5.1,8.3,161,SSE,1004,29.65,0,0,71,22,27.9,82.2,10,6,1,10.7,17.3
1693001958,25,77,3.6,5.8,88,E,1004,29.66,0,0,74,9,26.7,80.1,10,6,1,7.6,12.2
1693001959,24.8,76.6,3.1,5,35,NE,1005,29.67,0,0,67,10,26.3,79.3,10,6,1,6.5,10.4
1693001960,26.6,79.9,5.8,9.4,151,SSE,1004,29.64,0,0,68,21,28.5,83.3,10,6,1,12.3,19.8
1693001961,28.9,84,2.5,4,215,SW,1003,29.63,0,0,40,13,28.9,84,10,6,1,5.1,8.3
1693001962,26.2,79.2,4.3,6.8,161,SSE,1004,29.65,0,0,71,20,28.1,82.6,10,6,1,8.9,14.4
1693001963,21.9,71.4,6,9.7,231,SW,1010,29.81,0.3,0.01,88,76,21.9,71.4,9,5,1,9.6,15.5
1693001964,21.3,70.3,6,9.7,240,WSW,1010,29.82,0.5,0.02,91,87,21.3,70.3,9,5,1,9.6,15.5
1693001965,26.2,79.2,3.6,5.8,99,E,1008,29.76,0,0,62,44,27.4,81.3,10,6,1,6.3,10.1
1693001966,20.1,68.2,3.6,5.8,271,W,1010,29.84,2.6,0.1,95,58,20.1,68.2,7,4,1,5.6,9
1693001967,22.1,71.8,11.2,18,273,W,1010,29.81,0,0,87,24,24.5,76.1,10,6,1,17,27.4
1693001968,21.7,71.1,7.2,11.5,246,WSW,1010,29.82,0,0,94,85,21.7,71.1,2,1,1,10.3,16.6
1693001969,27.9,82.2,2.9,4.7,140,SE,1007,29.75,0,0,59,48,29.4,84.9,10,6,1,4.5,7.2
1693001970,20,68,6.9,11.2,250,WSW,1014,29.94,0.6,0.02,94,75,20,68,6,3,1,6.5,10.4
1693001971,21.9,71.4,8.9,14.4,253,WSW,1009,29.8,1.7,0.07,92,70,21.9,71.4,10,6,1,14.3,23
1693001972,23.3,73.9,3.1,5,24,NNE,1008,29.77,0,0,75,7,25.3,77.5,10,6,1,6.5,10.4
1693001973,25.7,78.3,2.2,3.6,191,SSW,1008,29.76,0,0,65,47,27.2,81,10,6,1,1.1,1.8
1693001974,23.1,73.6,9.8,15.8,244,WSW,1009,29.8,2.5,0.1,85,89,25.3,77.5,10,6,1,15.4,24.8
1693001975,25,77,3.8,6.1,80,E,1008,29.77,0.9,0.04,100,50,27.6,81.7,2.5,1,1,2.9,4.7
1693001976,26,78.8,8.5,13.7,310,NW,1008,29.77,0,0,69,45,27.7,81.9,10,6,1,13,20.9
1693001977,20.4,68.7,6.9,11.2,260,W,1010,29.83,0.2,0.01,93,59,20.4,68.7,10,6,1,10.5,16.9
1693001978,20.3,68.5,3.1,5,289,WNW,1010,29.83,0,0,97,100,20.3,68.5,0,0,1,5.6,9
1693001979,26.8,80.2,2.9,4.7,262,W,1008,29.75,0,0,65,25,28.5,83.3,10,6,1,4.9,7.9
1693001980,20,68,6.9,11.2,250,WSW,1014,29.94,5.7,0.22,94,75,20,68,6,3,1,13.6,22
1693001981,22.1,71.8,3.4,5.4,281,WNW,1010,29.82,5.1,0.2,82,75,24.6,76.3,7,4,1,6.3,10.1
1693001982,21.1,70,6.7,10.8,271,W,1010,29.82,2.4,0.09,95,63,21.1,70,10,6,1,11.2,18
1693001983,23.9,75,9.6,15.5,235,SW,1009,29.78,0,0,82,22,25.9,78.6,10,6,1,16.3,26.3
